transaction_id,sender_id,late_night_txn,high_amount,amount_deviation,fraud_flag
8099,user_1251,0,0,0.7341796701922644,0
8100,user_332,1,0,0.7414197467066297,0
8101,user_1998,0,0,0.47851370176927305,0
8102,user_575,0,0,0.5528667750551834,0
8103,user_786,0,0,0.34476317168025006,0
8104,user_30,0,0,1.063391331401013,0
8105,user_352,0,0,0.10121155811768742,0
8106,user_1138,1,0,0.09804331086901526,0
8107,user_1986,0,0,0.008547325328616885,0
8108,user_629,0,0,0.21305240635893438,0
8109,user_339,0,0,0.6714717847851306,0
8110,user_52,0,0,1.0294668958042306,0
8111,user_458,0,0,1.1100565182867017,0
8112,user_454,0,0,0.1683708814808657,0
8113,user_1758,0,0,0.05420674022309826,0
8114,user_1648,0,0,0.6430548608723845,0
8115,user_1825,0,0,1.2483961806263975,0
8116,user_410,0,0,0.7360791798199975,0
8117,user_1483,0,0,2.8767137057769268,0
8118,user_1667,0,0,2.116404427877874,0
8119,user_1598,0,0,1.1455482431241408,0
8120,user_1523,0,0,0.13387151736483935,0
8121,user_1897,0,0,0.21876305440848634,0
8122,user_754,0,0,0.05749314956787591,0
8123,user_291,0,0,0.5786238124871241,0
8124,user_196,0,0,0.6542059130070307,0
8125,user_1009,0,0,1.9920023450245607,0
8126,user_1077,0,0,0.6773959419445867,0
8127,user_895,0,0,1.3149775557707917,0
8128,user_677,1,0,0.7463151448738196,0
8129,user_765,1,0,0.9522857184064151,0
8130,user_48,0,0,0.5129761296616985,0
8131,user_489,1,0,0.3244558024933476,0
8132,user_1274,0,0,1.393861917423781,0
8133,user_546,0,0,0.7389546331032758,0
8134,user_550,0,1,2.8539353480161016,0
8135,user_1126,1,0,0.7248716215142746,0
8136,user_890,0,0,0.21988882060187012,0
8137,user_282,0,0,0.990012831074661,0
8138,user_679,0,0,1.4185955810412352,0
8139,user_1995,0,0,0.4867735818949391,0
8140,user_413,0,0,1.0202571356109298,0
8141,user_454,0,0,1.1015752335895324,0
8142,user_1979,0,0,0.7734181347003772,0
8143,user_1332,0,0,0.32222512617566224,0
8144,user_1668,0,0,1.7227712531329524,0
8145,user_37,1,0,0.4875563619939101,0
8146,user_143,0,0,0.028110739993844936,0
8147,user_1022,1,0,0.6255686681745429,0
8148,user_1569,0,0,0.8524677027990166,0
8149,user_365,1,0,1.975265051318096,0
8150,user_1382,0,0,0.5661840080863815,0
8151,user_651,1,0,1.9424345291744232,0
8152,user_735,0,0,0.48452946424891397,0
8153,user_1592,0,0,1.130596020767475,0
8154,user_1938,0,0,0.6477913623635164,0
8155,user_1093,0,0,1.7940294576470348,0
8156,user_93,0,0,0.2481915425810147,0
8157,user_227,0,1,4.648244090023553,0
8158,user_1640,0,0,0.32908535823320423,0
8159,user_636,1,0,0.7838356670759267,0
8160,user_417,0,0,0.5193717090031333,0
8161,user_893,0,1,4.975303011988616,0
8162,user_90,1,0,0.5132763689961367,0
8163,user_221,0,0,2.3054648184906066,0
8164,user_387,0,0,0.6665758484111423,0
8165,user_1519,0,0,2.2351970423351655,0
8166,user_837,0,0,0.7228354109259207,0
8167,user_626,0,0,0.024344338103392742,0
8168,user_1825,0,0,0.5667377799164969,0
8169,user_1455,0,0,1.8544300231483979,0
8170,user_1335,0,0,1.606144897665096,0
8171,user_243,0,0,0.7618690163902898,0
8172,user_1050,0,0,1.5313419720060397,0
8173,user_1448,0,0,0.030341849236965333,0
8174,user_817,0,0,0.19496725847394578,0
8175,user_262,0,0,0.9447766121670503,0
8176,user_881,0,1,2.6193658130624153,0
8177,user_1738,0,0,2.5179932648232097,0
8178,user_1088,1,0,0.08180422963868586,0
8179,user_764,0,0,1.2228859381940274,0
8180,user_1085,0,0,1.6132208991278447,0
8181,user_582,0,0,1.7727689677200815,0
8182,user_1053,0,0,0.2916634370139474,0
8183,user_1045,1,0,0.13502348192016905,0
8184,user_1068,0,0,0.42998036933504435,0
8185,user_552,0,0,1.3555937113752496,0
8186,user_859,1,0,2.0362285823549526,0
8187,user_1163,0,1,3.207085975051695,0
8188,user_1266,0,0,1.6422810895538391,0
8189,user_1497,0,0,1.1407560528059077,0
8190,user_483,1,0,2.029219548049195,0
8191,user_99,1,0,1.5031845815761922,0
8192,user_589,0,0,1.8820979460397316,0
8193,user_1319,1,0,1.4580825322907982,0
8194,user_37,0,0,0.0015647672966749993,0
8195,user_72,1,0,0.7027849605996889,0
8196,user_590,0,0,0.08483286303755874,0
8197,user_55,1,0,2.041311777474298,0
8198,user_517,0,0,0.08688056882800602,0
8199,user_530,0,0,0.20157422710553738,0
8200,user_1147,0,0,0.15324575639045,0
8201,user_1037,0,0,0.004186339756838621,0
8202,user_512,0,0,2.2919531982045065,0
8203,user_1543,1,0,0.1935669805692244,0
8204,user_1571,0,0,1.926174372791275,0
8205,user_204,0,0,1.0836202783856346,0
8206,user_344,0,0,0.7276489612522683,0
8207,user_1145,0,0,0.9002939594742565,0
8208,user_807,0,0,1.8383283721372314,0
8209,user_1740,1,0,1.1161832961494031,0
8210,user_1059,0,0,0.4971287341414695,0
8211,user_787,0,0,0.8813941503779864,0
8212,user_1839,0,0,1.7099746986255024,0
8213,user_661,0,0,0.1550292384791672,0
8214,user_395,0,0,1.2392233749476602,0
8215,user_1390,0,0,0.2251842733660874,0
8216,user_182,0,0,1.3887054492767572,0
8217,user_169,0,0,0.1142938591187241,0
8218,user_1562,0,0,1.2122103680030079,0
8219,user_1751,0,0,1.2307354905888412,0
8220,user_106,0,0,1.7113197739303365,0
8221,user_482,0,1,4.063233260562118,0
8222,user_1645,0,0,1.2050504537973816,0
8223,user_1516,0,0,1.4899469329062038,0
8224,user_1448,0,0,1.698638911128903,0
8225,user_1848,0,0,1.1182141440233717,0
8226,user_1337,1,0,0.20187705578798096,0
8227,user_815,1,0,0.1923800146980025,0
8228,user_677,1,0,1.096000257839946,0
8229,user_472,0,0,0.13701030309325035,0
8230,user_197,1,0,0.41995839897306164,0
8231,user_1817,0,0,0.9027894403799206,0
8232,user_1040,0,0,0.46241624017305966,0
8233,user_605,0,0,0.10265217287421698,0
8234,user_780,0,0,1.5865588617672408,0
8235,user_830,0,0,1.4599067352375286,0
8236,user_790,0,0,0.20645235004475582,0
8237,user_1935,0,0,0.527388351116678,0
8238,user_452,0,0,0.2496066706399758,0
8239,user_1144,1,0,1.6533433428442064,0
8240,user_910,0,0,0.4088354837716199,0
8241,user_1977,0,0,1.2707982118128724,0
8242,user_1829,0,0,0.9383578378805335,0
8243,user_468,0,0,0.16708219585953557,0
8244,user_1703,0,0,0.4879896870129739,0
8245,user_685,0,0,0.28552137063083677,0
8246,user_159,0,1,3.391624488161247,0
8247,user_400,1,0,2.64332337200578,0
8248,user_212,0,0,1.692606586893822,0
8249,user_1004,0,0,1.2041034318885382,0
8250,user_643,0,0,0.8476469299370184,0
8251,user_555,0,0,2.6695218169058514,0
8252,user_810,0,0,1.4177792275313197,0
8253,user_760,0,0,0.19479535447958107,0
8254,user_1616,0,0,1.370593476246001,0
8255,user_570,0,0,1.0493978000917856,0
8256,user_952,1,1,3.463040686399223,0
8257,user_1077,0,0,0.4842047568785046,0
8258,user_1284,0,0,0.8244626603249691,0
8259,user_1084,0,0,2.411424987631511,0
8260,user_819,1,0,0.15554416028317306,0
8261,user_985,0,1,3.3183735717230562,0
8262,user_1411,0,0,0.5289140181989634,0
8263,user_1360,0,0,0.15659133795405886,0
8264,user_337,1,0,0.866010856708583,0
8265,user_1845,0,0,0.7720766605183796,0
8266,user_858,0,0,0.41124579335476413,0
8267,user_143,0,0,1.8579163835764059,0
8268,user_611,0,0,0.8645363906552392,0
8269,user_667,0,0,0.2898713175385405,0
8270,user_501,0,0,1.2536436526817438,0
8271,user_1117,0,0,1.9336718517866838,0
8272,user_1354,0,0,0.3072359842943032,0
8273,user_1031,0,0,1.9001731685199326,0
8274,user_1235,0,0,1.3767404616446044,0
8275,user_1007,0,0,0.895437469108656,0
8276,user_1601,0,0,1.0211067052871647,0
8277,user_1764,1,0,0.19196202166988405,0
8278,user_335,0,0,1.3378767309931379,0
8279,user_327,0,0,0.2046623841505822,0
8280,user_1172,0,0,0.6329958597000376,0
8281,user_1919,0,0,0.04926192491725494,0
8282,user_169,0,1,3.388135312494646,0
8283,user_796,0,0,1.862651578296824,0
8284,user_30,1,0,0.3633698692636184,0
8285,user_102,0,0,0.0013645483402813512,0
8286,user_680,0,0,0.8648359435074677,0
8287,user_1257,0,0,3.068480254602448,0
8288,user_668,0,0,1.589893693479278,0
8289,user_208,1,0,0.877308906538141,0
8290,user_1328,0,0,0.06757584564224883,0
8291,user_1002,0,0,0.3247871688112457,0
8292,user_1902,1,0,0.6270250588747518,0
8293,user_441,0,0,0.9593237974191201,0
8294,user_1054,0,0,0.46335841952924384,0
8295,user_1781,0,0,0.3791700969489943,0
8296,user_1806,1,0,0.6828451438726016,0
8297,user_293,0,0,0.2736115010421133,0
8298,user_1385,0,0,0.6435326525599185,0
8299,user_1236,0,0,0.8099507737846273,0
8300,user_333,1,0,1.4743056945869515,0
8301,user_237,0,0,0.20564160080156782,0
8302,user_651,1,0,0.8528226408563682,0
8303,user_604,0,0,0.017796578886728757,0
8304,user_1849,0,0,0.9279534500645188,0
8305,user_1069,0,0,0.3715334235889052,0
8306,user_1083,0,0,1.8638149388715712,0
8307,user_1531,0,0,0.5330551293880904,0
8308,user_477,1,0,0.28878493152718293,0
8309,user_1753,1,0,0.28629872027832,0
8310,user_732,0,0,0.6778181289700062,0
8311,user_1056,0,0,1.3487996784254759,0
8312,user_1599,0,0,0.0022982478620517167,0
8313,user_96,0,0,0.09549465999245477,0
8314,user_621,1,0,0.16207681326229703,0
8315,user_948,0,0,1.5745703447046306,0
8316,user_54,0,0,1.1514957882184067,0
8317,user_847,0,0,0.6348784693434497,0
8318,user_1196,1,0,0.754469978970005,0
8319,user_55,0,0,1.5567964236940737,0
8320,user_1631,1,0,0.4046685353695751,0
8321,user_121,1,0,2.1704916411293524,0
8322,user_165,0,0,1.8410494725086912,0
8323,user_1235,0,0,0.7667835017641444,0
8324,user_56,0,0,0.6951404000988233,0
8325,user_1786,0,0,0.9913061826608598,0
8326,user_1962,0,0,0.8502140653825887,0
8327,user_903,0,0,0.8423776127589505,0
8328,user_1749,0,0,0.9614927505270423,0
8329,user_1958,0,0,0.8203644071910549,0
8330,user_678,0,0,0.41550498253538193,0
8331,user_1869,0,0,0.7257125460300949,0
8332,user_1060,0,0,0.48617009109180237,0
8333,user_807,0,0,0.0003758700094615554,0
8334,user_1503,1,0,1.4322616577584089,0
8335,user_157,0,0,1.33700796299239,0
8336,user_1497,1,0,0.008977757299716645,0
8337,user_1987,0,0,0.3647514290313798,0
8338,user_598,0,0,0.7981495596132444,0
8339,user_33,0,0,0.1120325743349436,0
8340,user_964,1,0,0.7811458903888907,0
8341,user_1029,0,0,1.7041627564016624,0
8342,user_1109,1,0,0.1412589418721217,0
8343,user_1046,0,0,0.7084114174729229,0
8344,user_475,0,0,0.2732209280681206,0
8345,user_139,0,0,0.11171217608732022,0
8346,user_1053,1,0,0.6685278431926787,0
8347,user_1462,0,0,1.7665478115583755,0
8348,user_7,1,0,0.32301828021555157,0
8349,user_960,0,0,0.1262180014796649,0
8350,user_1027,1,1,4.166247712546491,0
8351,user_171,0,0,0.4868494770674807,0
8352,user_841,0,0,0.9138811975497841,0
8353,user_255,0,0,0.6874770642547494,0
8354,user_280,1,0,0.9083502862055327,0
8355,user_1839,0,0,0.6574642292307769,0
8356,user_440,0,0,1.7342872747945983,0
8357,user_1055,0,0,0.6556276044087793,0
8358,user_1899,1,0,0.05553226269944835,0
8359,user_237,0,0,0.6388015684474234,0
8360,user_838,0,0,0.36542305428157656,0
8361,user_1596,0,0,1.142259472146897,0
8362,user_275,0,1,2.7199792684235606,0
8363,user_18,0,0,0.7433004421819671,0
8364,user_1185,0,0,0.05984144543481646,0
8365,user_1606,0,0,0.18330501534061044,0
8366,user_1791,0,0,1.9772887365559626,0
8367,user_1915,0,0,2.209904955185858,0
8368,user_1482,1,0,0.29457882259936313,0
8369,user_592,1,0,1.743746832095555,0
8370,user_1123,0,0,0.7872887808093091,0
8371,user_1818,0,0,0.6064127150228387,0
8372,user_1606,0,0,0.14120695766969404,0
8373,user_1912,0,0,1.1138063769738442,0
8374,user_19,1,0,1.3890495109482635,0
8375,user_458,0,0,0.8560605352888971,0
8376,user_1208,0,0,0.6093653571255307,0
8377,user_970,1,0,0.07713722000245318,0
8378,user_289,1,0,0.8027671421146563,0
8379,user_1725,1,0,0.5089692240067182,0
8380,user_995,0,0,1.2028664742642425,0
8381,user_1185,0,0,0.9556869928935416,0
8382,user_128,0,0,0.9186704754666701,0
8383,user_1151,0,0,0.4679655970502013,0
8384,user_730,0,0,0.2861036738357746,0
8385,user_146,0,0,0.6221916073876509,0
8386,user_1596,1,0,0.4830426536931106,0
8387,user_271,0,0,0.9666406744022749,0
8388,user_1750,1,0,1.3266311490861014,0
8389,user_1522,0,0,0.08671064417926226,0
8390,user_694,0,1,2.777591779226405,0
8391,user_20,1,0,2.7428353589572323,0
8392,user_955,0,0,0.35507203281900285,0
8393,user_1426,0,0,0.25772852863881374,0
8394,user_960,0,0,0.10722027837592646,0
8395,user_163,0,0,0.16445432780262542,0
8396,user_494,1,0,0.3240997881415252,0
8397,user_559,0,0,1.381675338910479,0
8398,user_1711,0,0,0.11025783669664638,0
8399,user_1713,0,0,0.7550221327543202,0
8400,user_871,0,0,1.3227299622495465,0
8401,user_1870,0,0,0.07355972462585075,0
8402,user_242,0,0,0.2778711047380753,0
8403,user_410,0,0,1.2739117169734855,0
8404,user_110,0,0,0.8419976889114504,0
8405,user_1533,0,0,0.6185761665201523,0
8406,user_1278,0,0,0.17302935715862577,0
8407,user_1184,0,0,0.1490648282565398,0
8408,user_903,0,0,0.9050795996931122,0
8409,user_1865,0,0,0.15513322429166887,0
8410,user_824,0,0,0.4438874758318042,0
8411,user_523,1,0,1.5895269539493064,0
8412,user_1084,1,0,1.1424809652400438,0
8413,user_171,0,0,0.9981267857225998,0
8414,user_449,1,0,2.510681190089192,0
8415,user_96,0,0,0.036923449292310846,0
8416,user_1957,1,0,1.6504764696669731,0
8417,user_1058,0,0,1.3850324645657761,0
8418,user_805,0,0,0.7512541811351263,0
8419,user_738,1,0,0.3214648232163655,0
8420,user_1272,0,0,0.4712504886729496,0
8421,user_1813,0,0,0.46199085776485804,0
8422,user_1319,0,0,0.9368775860170225,0
8423,user_154,0,0,0.38650700445410435,0
8424,user_1265,1,0,1.2004220701757087,0
8425,user_1709,1,0,0.19953680489568412,0
8426,user_641,0,1,4.621122500384677,0
8427,user_525,0,0,0.2290373654822694,0
8428,user_1411,0,0,1.7661717575802074,0
8429,user_232,0,0,0.11019148326706188,0
8430,user_221,0,0,1.6689834255518197,0
8431,user_37,1,0,1.391152367528223,0
8432,user_159,0,0,0.29468654407855216,0
8433,user_1655,0,0,1.972493711825592,0
8434,user_578,0,1,3.4993950375033007,0
8435,user_1680,0,0,1.6268922390440452,0
8436,user_1532,0,0,0.12063744411241235,0
8437,user_367,0,0,1.0537044899963677,0
8438,user_1967,0,0,1.3568978695446596,0
8439,user_291,1,0,1.4146969474927984,0
8440,user_169,0,0,0.243445085574135,0
8441,user_1190,0,0,0.8208939508274398,0
8442,user_1928,0,1,4.757234609219834,0
8443,user_371,0,0,0.013612664748418523,0
8444,user_1041,0,0,0.25647736204327837,0
8445,user_1167,0,0,0.1580439567355839,0
8446,user_22,0,0,0.14474675785685392,0
8447,user_579,0,0,1.7696194700546293,0
8448,user_1087,0,0,0.6603387142824629,0
8449,user_931,0,0,0.697511433406675,0
8450,user_1497,0,0,0.3236123299840349,0
8451,user_1667,0,0,0.3273064212684701,0
8452,user_365,0,0,1.1656606449429463,0
8453,user_1420,0,0,1.548867920154487,0
8454,user_443,1,0,1.9666621712590302,0
8455,user_130,1,0,1.0289133076035863,0
8456,user_1526,1,0,0.3372196843329265,0
8457,user_264,0,0,0.44620395479247377,0
8458,user_1852,0,0,0.1783636943734587,0
8459,user_1584,0,1,3.908982328268964,0
8460,user_1407,0,0,0.09475819003246777,0
8461,user_579,1,0,0.7953015672173458,0
8462,user_1344,1,0,1.13555283145894,0
8463,user_1941,0,0,2.8135454186220965,0
8464,user_196,0,0,0.16947685835291593,0
8465,user_1304,0,0,1.5253872359463927,0
8466,user_1443,0,0,0.25087934904206854,0
8467,user_96,0,0,0.7224091377510161,0
8468,user_268,1,0,0.7986437537787641,0
8469,user_174,0,0,0.21937873000015817,0
8470,user_1338,0,0,0.37783695362726827,0
8471,user_700,0,0,0.7262987482984163,0
8472,user_1179,0,0,0.11901842629771459,0
8473,user_913,0,0,2.4140612584785606,0
8474,user_1301,0,0,0.7532419578096092,0
8475,user_1744,0,0,0.4262250019251824,0
8476,user_109,0,0,0.3576691665093108,0
8477,user_905,0,0,0.6007379255946754,0
8478,user_1092,0,0,0.8326213300633533,0
8479,user_579,0,0,0.772664885345531,0
8480,user_766,0,0,0.5258957800020321,0
8481,user_151,0,0,2.117406025932474,0
8482,user_1711,1,0,0.6132552523315019,0
8483,user_350,1,0,1.099577922077922,0
8484,user_1451,0,0,0.26753371192853287,0
8485,user_1238,0,0,2.28693061693986,0
8486,user_1429,0,0,0.6006548630042723,0
8487,user_1004,0,0,0.9351196741771151,0
8488,user_1222,0,0,1.298620296048792,0
8489,user_953,0,0,0.989434992345244,0
8490,user_905,0,0,1.8852173686303395,0
8491,user_979,0,0,0.021271442661396772,0
8492,user_71,0,0,1.1544848331437696,0
8493,user_1380,0,0,1.7419026689759627,0
8494,user_1852,0,0,0.11985768357893645,0
8495,user_1723,0,0,0.6909157307012606,0
8496,user_580,0,0,0.9979179374397744,0
8497,user_1799,0,0,0.6728296475035993,0
8498,user_319,0,0,0.11989198036006546,0
8499,user_1262,0,0,1.16074795136666,0
8500,user_1850,1,0,0.13736745314502882,0
8501,user_1898,0,0,0.014121006043803477,0
8502,user_220,0,0,0.7551530696588106,0
8503,user_46,0,0,0.8286701465952244,0
8504,user_740,0,0,0.9727784949687915,0
8505,user_568,0,0,0.2642514893694547,0
8506,user_1926,0,0,0.25715018819092167,0
8507,user_225,1,0,0.8170807390968164,0
8508,user_1566,0,0,0.7003433161440425,0
8509,user_349,0,0,0.8283877713014095,0
8510,user_104,0,0,2.062702068760141,0
8511,user_206,1,0,0.17530094900924198,0
8512,user_506,0,0,0.932138866580537,0
8513,user_1902,0,0,1.1566823052464708,0
8514,user_1638,0,0,0.002961569785834274,0
8515,user_332,0,0,0.4831053834337268,0
8516,user_556,0,0,2.7595957057893363,0
8517,user_1543,0,0,0.6867297082317717,0
8518,user_1063,0,0,0.638390201160087,0
8519,user_295,0,0,0.34325353200743697,0
8520,user_451,1,0,0.5528521146856015,0
8521,user_1294,1,0,0.170385783571056,0
8522,user_1234,0,0,0.7919874914013307,0
8523,user_799,0,0,0.6404723140901798,0
8524,user_1843,0,0,0.4313537488655326,0
8525,user_1880,0,0,0.592720014269741,0
8526,user_1090,0,0,0.022676396617212272,0
8527,user_611,0,0,0.2497701824716616,0
8528,user_1950,0,0,1.747758106250753,0
8529,user_1355,0,0,2.072360497156107,0
8530,user_205,0,0,1.3624174411027314,0
8531,user_249,1,0,1.6553168395096685,0
8532,user_1581,0,0,0.8927090166460349,0
8533,user_1906,0,0,0.8057989281667852,0
8534,user_835,0,0,0.4182687315118487,0
8535,user_628,0,0,1.3277991218441274,0
8536,user_762,0,1,2.823439652557224,0
8537,user_893,1,0,2.3250332406623957,0
8538,user_1472,0,0,1.2556771782955487,0
8539,user_1497,0,0,1.7738202530215847,0
8540,user_673,0,0,1.3861887760482117,0
8541,user_1869,0,0,0.4072454651950667,0
8542,user_1142,0,0,0.4737117436340712,0
8543,user_1509,0,0,1.3186713466475228,0
8544,user_559,0,0,1.603216899165755,0
8545,user_735,0,0,0.11653747743104924,0
8546,user_1602,0,0,0.1852837556057108,0
8547,user_1742,0,0,2.505222723056154,0
8548,user_1051,0,0,0.21573653413412835,0
8549,user_735,0,0,0.4640220753916375,0
8550,user_1917,0,0,1.9373476041962006,0
8551,user_1057,0,0,1.072286097353896,0
8552,user_634,0,0,1.5445170865694897,0
8553,user_818,0,0,1.2021191422934039,0
8554,user_1005,0,0,1.956629770821489,0
8555,user_694,1,0,0.027274872557878693,0
8556,user_1809,1,0,2.2514071227511354,0
8557,user_1506,0,0,0.285456116792102,0
8558,user_503,0,0,0.1279373744717691,0
8559,user_730,0,0,0.19491583603196896,0
8560,user_721,0,0,0.252492146925314,0
8561,user_1415,0,0,0.6525665146110075,0
8562,user_615,0,0,0.41496452932915784,0
8563,user_1236,0,0,0.7046877513593515,0
8564,user_1433,0,0,0.6648822545924505,0
8565,user_116,0,0,1.4007850174052001,0
8566,user_420,0,0,0.7075260584182975,0
8567,user_5,0,0,0.9063424121412117,0
8568,user_320,0,0,0.4698313204803696,0
8569,user_1315,0,0,0.6353202388132763,0
8570,user_1255,1,1,3.4560665278711724,0
8571,user_1681,1,0,1.0069132609185365,0
8572,user_1227,0,0,0.1614211788244488,0
8573,user_193,1,0,1.527203816854766,0
8574,user_1125,0,0,0.6278425646345249,0
8575,user_315,0,0,0.12942390290790728,0
8576,user_1809,0,0,0.5299036664407328,0
8577,user_908,0,0,0.05694453368617157,0
8578,user_1464,0,1,2.954594001726943,0
8579,user_1473,0,0,3.558335043979417,0
8580,user_219,1,0,1.1966590065405693,0
8581,user_543,0,0,2.134836350047058,0
8582,user_664,1,0,0.9520153194236868,0
8583,user_499,0,0,0.641935252385424,0
8584,user_1344,1,0,1.009512261539294,0
8585,user_1246,0,0,0.041082857500170177,0
8586,user_1062,0,0,0.30130192403171113,0
8587,user_33,0,0,0.11175380177029393,0
8588,user_1908,0,0,2.1218550618064325,0
8589,user_19,0,0,0.1614155512077584,0
8590,user_252,0,0,1.560083996418927,0
8591,user_315,0,0,0.508115235466575,0
8592,user_1757,0,0,1.5314603849888846,0
8593,user_1609,0,0,0.11639983133522408,0
8594,user_1965,1,0,0.18122244274507157,0
8595,user_1134,1,0,1.7976074130593964,0
8596,user_1596,0,0,0.63037485599322,0
8597,user_483,0,0,0.09293048899003477,0
8598,user_1621,0,0,0.23900319001300427,0
8599,user_1942,1,0,0.5468811008222857,0
8600,user_372,0,0,1.8315934400920175,0
8601,user_719,0,0,0.25592880185289474,0
8602,user_872,0,0,0.10339305068908,0
8603,user_1072,0,0,0.6674584480203261,0
8604,user_1881,1,0,0.7072203968594828,0
8605,user_1736,0,0,1.1378687307895574,0
8606,user_1979,0,0,0.2977810871949422,0
8607,user_1249,0,1,4.6432133228810155,0
8608,user_1219,0,0,0.39947280244154115,0
8609,user_1362,0,0,2.8992740978162,0
8610,user_171,0,0,2.245583513231225,0
8611,user_211,0,1,3.369442024552901,0
8612,user_1476,0,0,0.11573999628919537,0
8613,user_396,0,0,0.7253078254231922,0
8614,user_12,1,0,1.9131473109206616,0
8615,user_1911,0,0,1.256905626231014,0
8616,user_1439,1,0,0.1020359186281163,0
8617,user_1098,0,0,1.0106268438965667,0
8618,user_680,1,0,1.007547565853421,0
8619,user_1524,0,0,0.9404731787484768,0
8620,user_468,0,0,1.0235865131779553,0
8621,user_1873,0,0,0.09095151106228735,0
8622,user_1239,0,0,0.5747778235485311,0
8623,user_51,0,0,0.24804951181739568,0
8624,user_1026,0,0,0.20074733026563257,0
8625,user_594,0,0,0.5437055451437585,0
8626,user_1388,0,0,0.5177153644781934,0
8627,user_919,0,0,0.6993831872346292,0
8628,user_1553,0,0,0.5978999810185056,0
8629,user_1964,0,1,3.95593607042854,0
8630,user_215,0,0,0.5409822793204477,0
8631,user_1565,0,0,0.4271063262198582,0
8632,user_1360,0,0,0.6847148637369816,0
8633,user_1029,0,0,0.5123072797962194,0
8634,user_987,0,0,0.3016561054309373,0
8635,user_368,0,0,1.0975535736625281,0
8636,user_589,0,0,1.2476755703239824,0
8637,user_401,0,0,0.08421060866690984,0
8638,user_1737,0,0,0.3577356206130343,0
8639,user_1660,0,0,1.3505197283112553,0
8640,user_1271,0,0,1.0144024701753733,0
8641,user_1580,0,0,2.0618672521887897,0
8642,user_863,0,0,2.2615616888276735,0
8643,user_1064,0,0,2.231726987125195,0
8644,user_1101,0,0,0.7072096103155875,0
8645,user_219,0,0,1.0963983704075215,0
8646,user_558,0,0,1.0801608766304236,0
8647,user_96,0,0,0.6607012862079803,0
8648,user_283,1,0,0.023156496609637638,0
8649,user_1565,0,0,1.279880726789348,0
8650,user_1633,1,0,2.2618899595896798,0
8651,user_459,0,0,0.9950391314840851,0
8652,user_470,0,0,0.2985663083760689,0
8653,user_1374,0,0,0.19252872284732514,0
8654,user_587,0,0,2.037951067072132,0
8655,user_1846,0,0,0.49815590539133986,0
8656,user_1212,0,0,1.109589125311878,0
8657,user_1228,0,0,0.34193652419414267,0
8658,user_1726,0,0,0.9767217721540727,0
8659,user_558,0,0,0.09181895905799221,0
8660,user_475,0,0,0.22521028373781002,0
8661,user_736,0,0,0.5393339709363805,0
8662,user_1916,0,0,3.127323955320708,0
8663,user_1987,0,0,0.3367901181083174,0
8664,user_955,0,0,0.06951102513378164,0
8665,user_1813,1,0,0.5867510288207342,0
8666,user_361,0,0,0.4734700403494265,0
8667,user_541,0,0,1.94593004461648,0
8668,user_1236,0,0,0.9193629548598823,0
8669,user_1134,0,0,0.2840814446799732,0
8670,user_161,0,0,0.4593007727794646,0
8671,user_107,0,0,1.0483925497161375,0
8672,user_211,0,0,1.887530997762343,0
8673,user_460,0,0,1.7071990366871825,0
8674,user_381,1,0,1.256827806141186,0
8675,user_1587,0,1,3.04782752520531,0
8676,user_597,0,0,1.553285538969512,0
8677,user_355,0,0,0.3055671791041049,0
8678,user_1599,0,0,0.10282412292313503,0
8679,user_510,0,0,0.8042705681041068,0
8680,user_290,0,0,2.0586042025242373,0
8681,user_944,0,0,0.16428705638845859,0
8682,user_436,1,0,1.097654685232327,0
8683,user_106,1,0,0.052164202662354914,0
8684,user_1178,0,0,0.3141137273457271,0
8685,user_689,0,0,0.35263008554645286,0
8686,user_1573,0,0,0.03168643208924338,0
8687,user_1659,1,0,1.319512226324973,0
8688,user_1287,0,0,2.2231610276920657,0
8689,user_1534,0,0,1.1915222720534484,0
8690,user_574,0,0,0.17997608889476463,0
8691,user_90,1,0,0.2825868143703836,0
8692,user_254,0,0,0.174275850576944,0
8693,user_1283,0,0,1.4241273181091136,0
8694,user_1397,0,0,0.41849322337498823,0
8695,user_519,1,0,3.069060494710166,0
8696,user_1028,0,0,0.20666808511507936,0
8697,user_1229,1,0,1.8598951551534624,0
8698,user_1711,0,0,1.023229938991065,0
8699,user_1430,0,0,0.6271078663651235,0
8700,user_703,0,0,0.3760713970133428,0
8701,user_1864,0,0,0.2462966709649741,0
8702,user_1830,1,0,0.7256248579398439,0
8703,user_826,0,0,0.6494718073260636,0
8704,user_1296,0,0,0.4676196327499636,0
8705,user_1116,0,1,4.292237824597123,0
8706,user_1656,0,0,0.5456989247311829,0
8707,user_1548,0,0,0.12170220931536764,0
8708,user_35,0,0,0.5370302946721708,0
8709,user_908,0,0,1.3598190636282732,0
8710,user_1975,1,0,1.630754306703798,0
8711,user_687,0,0,0.16966337067880388,0
8712,user_1513,0,0,0.9287902371307706,0
8713,user_853,0,0,0.45248030002904455,0
8714,user_1090,0,0,0.3470640451918653,0
8715,user_489,0,0,1.6934388170196655,0
8716,user_1046,0,0,0.006211952792369089,0
8717,user_936,0,0,1.5975350873492151,0
8718,user_1556,0,0,0.509427931730395,0
8719,user_756,0,0,1.7934118227688634,0
8720,user_1508,0,0,2.2657710406534446,0
8721,user_314,0,0,0.7947123948895741,0
8722,user_828,0,0,1.7692528612573148,0
8723,user_574,0,0,1.4583759914598735,0
