transaction_id,sender_id,receiver_id,amount,hour,fraud_flag
15209,user_414,user_1128,781.11,19,0
15210,user_1354,user_345,3566.32,5,0
15211,user_1350,user_823,3618.26,2,0
15212,user_478,user_802,1419.5,6,0
15213,user_1606,user_1644,2229.3,3,0
15214,user_1826,user_1615,1593.11,14,0
15215,user_1445,user_1752,768.43,19,0
15216,user_1779,user_1663,347.34,6,0
15217,user_333,user_1774,5118.26,8,0
15218,user_307,user_1395,157.84,13,0
15219,user_684,user_1464,1717.18,20,0
15220,user_1672,user_1226,739.47,2,0
15221,user_1754,user_506,1648.91,4,0
15222,user_1916,user_1844,2312.08,23,0
15223,user_1420,user_1372,2985.77,17,0
15224,user_946,user_1928,7727.48,20,0
15225,user_390,user_1249,2105.65,4,0
15226,user_1613,user_575,560.34,23,0
15227,user_494,user_134,717.71,17,0
15228,user_1716,user_925,300.98,2,0
15229,user_1498,user_1880,844.47,1,0
15230,user_124,user_644,516.09,23,0
15231,user_1556,user_1895,1600.72,5,0
15232,user_466,user_1513,150.02,8,0
15233,user_1432,user_836,169.1,13,0
15234,user_1293,user_1198,1137.84,7,0
15235,user_132,user_13,3115.72,12,0
15236,user_913,user_938,863.14,3,0
15237,user_1491,user_696,204.1,20,0
15238,user_471,user_1462,986.86,20,0
15239,user_1623,user_1599,158.9,12,0
15240,user_318,user_884,383.07,18,0
15241,user_226,user_1503,3379.04,17,0
15242,user_1667,user_1800,1815.52,0,0
15243,user_890,user_205,1612.66,8,0
15244,user_564,user_1638,4346.26,18,0
15245,user_222,user_1430,3815.79,15,0
15246,user_1949,user_696,802.82,6,0
15247,user_744,user_1192,1483.09,10,0
15248,user_579,user_1935,490.18,7,0
15249,user_1408,user_1031,832.5,20,0
15250,user_1738,user_567,5294.15,3,0
15251,user_1484,user_663,7944.83,17,0
15252,user_1322,user_1198,1836.84,7,0
15253,user_1772,user_761,3043.56,10,0
15254,user_568,user_1752,115.9,16,0
15255,user_647,user_1535,992.53,16,0
15256,user_1779,user_1646,3478.47,10,0
15257,user_1352,user_567,2856.37,0,0
15258,user_13,user_260,939.14,14,0
15259,user_1407,user_62,637.74,7,0
15260,user_1229,user_231,41.7,3,0
15261,user_892,user_1100,623.74,11,0
15262,user_958,user_1673,825.66,5,0
15263,user_1750,user_794,910.43,3,0
15264,user_483,user_901,471.78,16,0
15265,user_1137,user_72,868.97,10,0
15266,user_337,user_440,1310.86,5,0
15267,user_823,user_975,459.43,5,0
15268,user_206,user_1283,257.49,14,0
15269,user_582,user_1105,466.32,5,0
15270,user_1301,user_1502,28.17,17,0
15271,user_595,user_582,4678.13,6,0
15272,user_1775,user_390,1442.07,10,0
15273,user_1003,user_1818,2810.73,15,0
15274,user_727,user_1301,1359.44,10,0
15275,user_699,user_1794,2292.37,12,0
15276,user_1448,user_1871,1453.28,10,0
15277,user_1695,user_1253,1844.08,7,0
15278,user_1869,user_393,1951.92,4,0
15279,user_1389,user_1213,722.45,14,0
15280,user_1481,user_1323,167.43,11,0
15281,user_1766,user_1092,1857.9,20,0
15282,user_1404,user_1221,1210.52,1,0
15283,user_1325,user_126,648.77,12,0
15284,user_1944,user_192,111.6,21,0
15285,user_1211,user_792,236.23,17,0
15286,user_744,user_494,2553.62,12,0
15287,user_1531,user_544,1651.14,11,0
15288,user_1455,user_1466,155.45,8,0
15289,user_1524,user_1961,1155.58,10,0
15290,user_659,user_987,48.19,20,0
15291,user_1336,user_768,310.06,11,0
15292,user_289,user_748,1601.71,7,0
15293,user_1526,user_594,831.41,23,0
15294,user_1947,user_1905,1408.55,1,0
15295,user_1599,user_1750,454.57,6,0
15296,user_1782,user_1193,2091.67,21,0
15297,user_593,user_1672,1965.57,17,0
15298,user_1748,user_371,1706.63,14,0
15299,user_1327,user_1520,4914.58,7,0
15300,user_429,user_1169,1725.89,3,0
15301,user_930,user_626,2862.63,19,0
15302,user_1030,user_614,129.75,11,0
15303,user_547,user_1162,132.36,9,0
15304,user_1688,user_77,2638.99,2,0
15305,user_289,user_1742,667.56,15,0
15306,user_1495,user_534,942.24,15,0
15307,user_993,user_1743,998.4,2,0
15308,user_546,user_126,522.74,15,0
15309,user_1919,user_1318,3346.05,0,0
15310,user_1506,user_1774,1842.81,9,0
15311,user_401,user_1884,590.33,8,0
15312,user_30,user_235,3175.9,11,0
15313,user_1629,user_70,1517.59,2,0
15314,user_1641,user_886,960.36,21,0
15315,user_637,user_1177,2343.85,0,0
15316,user_191,user_1172,618.76,17,0
15317,user_1189,user_388,383.85,16,0
15318,user_1724,user_119,3072.27,10,0
15319,user_534,user_299,758.21,13,0
15320,user_470,user_486,668.39,21,0
15321,user_1192,user_1763,2846.41,10,0
15322,user_1866,user_309,3040.92,21,0
15323,user_1467,user_452,600.01,3,0
15324,user_540,user_1561,608.94,1,0
15325,user_6,user_1798,1063.35,19,0
15326,user_852,user_1859,719.85,11,0
15327,user_760,user_546,5576.96,20,0
15328,user_1867,user_792,2683.04,8,0
15329,user_941,user_1597,100.19,16,0
15330,user_649,user_751,1050.09,12,0
15331,user_1258,user_1473,1891.58,6,0
15332,user_481,user_1738,2022.61,6,0
15333,user_650,user_1043,2960.8,15,0
15334,user_1650,user_113,698.41,15,0
15335,user_19,user_1068,5932.96,13,0
15336,user_1677,user_1272,90.26,22,0
15337,user_1925,user_1132,844.04,4,0
15338,user_406,user_30,973.28,23,0
15339,user_914,user_1852,1020.81,18,0
15340,user_1608,user_624,302.51,5,0
15341,user_1250,user_1406,169.54,8,0
15342,user_519,user_1705,368.49,23,0
15343,user_1470,user_1031,4451.01,22,0
15344,user_597,user_780,138.43,6,0
15345,user_1428,user_1925,2225.68,19,0
15346,user_1437,user_772,2183.81,22,0
15347,user_803,user_1224,5423.12,10,0
15348,user_889,user_787,1323.5,12,0
15349,user_260,user_946,61.38,10,0
15350,user_1536,user_343,609.67,3,0
15351,user_205,user_1550,100.76,18,0
15352,user_1687,user_764,1412.64,20,0
15353,user_287,user_1107,702.03,4,0
15354,user_893,user_275,705.72,20,0
15355,user_547,user_954,3557.53,9,0
15356,user_675,user_822,469.73,2,0
15357,user_1805,user_755,484.83,8,0
15358,user_1376,user_25,833.68,21,0
15359,user_295,user_1793,859.75,9,0
15360,user_32,user_678,1072.79,1,0
15361,user_606,user_844,2622.0,20,0
15362,user_1557,user_1491,66.13,7,0
15363,user_286,user_269,1677.83,17,0
15364,user_601,user_79,3309.36,12,0
15365,user_1376,user_1415,1700.63,22,0
15366,user_1220,user_293,2845.27,17,0
15367,user_958,user_860,923.03,14,0
15368,user_446,user_420,32.61,7,0
15369,user_1262,user_668,7051.46,7,0
15370,user_414,user_475,364.92,2,0
15371,user_271,user_1308,451.32,12,0
15372,user_59,user_790,99.41,14,0
15373,user_1917,user_1340,2653.21,10,0
15374,user_1035,user_213,3367.59,19,0
15375,user_1037,user_636,5830.67,8,0
15376,user_518,user_689,571.16,11,0
15377,user_960,user_8,189.97,17,0
15378,user_1496,user_1790,1168.17,5,0
15379,user_1354,user_1697,484.51,22,0
15380,user_778,user_1531,53.09,21,0
15381,user_201,user_1349,521.22,22,0
15382,user_485,user_1754,1423.99,9,0
15383,user_588,user_1599,1441.6,10,0
15384,user_1627,user_131,712.81,22,0
15385,user_921,user_764,3075.16,8,0
15386,user_1177,user_1955,386.27,16,0
15387,user_248,user_1939,1828.91,19,0
15388,user_1301,user_1432,371.57,23,0
15389,user_1869,user_1288,413.63,11,0
15390,user_712,user_1287,7473.35,13,0
15391,user_1489,user_241,417.27,13,0
15392,user_557,user_404,3445.1,22,0
15393,user_347,user_614,1162.38,10,0
15394,user_62,user_1886,2271.72,16,0
15395,user_1930,user_1384,2771.96,8,0
15396,user_1793,user_265,762.49,13,0
15397,user_1997,user_1935,1284.19,21,0
15398,user_1292,user_754,384.11,18,0
15399,user_1487,user_1299,292.72,14,0
15400,user_982,user_1284,2495.0,1,0
15401,user_127,user_416,1783.09,18,0
15402,user_33,user_1663,43.73,20,0
15403,user_1640,user_1489,1900.83,6,0
15404,user_618,user_1245,587.21,21,0
15405,user_709,user_1459,1183.71,9,0
15406,user_1238,user_1592,224.87,12,0
15407,user_531,user_451,1099.23,0,0
15408,user_1028,user_1987,300.43,9,0
15409,user_826,user_89,2028.37,13,0
15410,user_1010,user_57,1098.96,3,0
15411,user_1492,user_539,684.51,23,0
15412,user_1206,user_788,289.43,7,0
15413,user_83,user_1002,64.28,14,0
15414,user_610,user_690,78.02,22,0
15415,user_1454,user_173,237.56,19,0
15416,user_1591,user_13,954.55,1,0
15417,user_81,user_1700,2366.16,21,0
15418,user_637,user_168,1046.09,5,0
15419,user_1553,user_1151,1201.22,22,0
15420,user_595,user_8,1218.9,22,0
15421,user_1632,user_476,1765.41,6,0
15422,user_306,user_1638,1905.51,11,0
15423,user_716,user_1542,4893.48,20,0
15424,user_740,user_724,3450.67,0,0
15425,user_753,user_1918,1128.22,2,0
15426,user_1096,user_1303,102.6,6,0
15427,user_1366,user_1005,2778.44,14,0
15428,user_900,user_1396,2513.91,20,0
15429,user_968,user_1028,2181.2,23,0
15430,user_1394,user_252,2279.31,9,0
15431,user_1988,user_1235,325.68,10,0
15432,user_1411,user_208,482.82,21,0
15433,user_1502,user_154,1408.67,20,0
15434,user_1105,user_175,841.73,8,0
15435,user_638,user_548,1057.38,14,0
15436,user_1253,user_1860,307.02,5,0
15437,user_1268,user_960,1561.41,8,0
15438,user_172,user_1170,635.54,17,0
15439,user_94,user_1344,688.24,3,0
15440,user_284,user_1432,3993.06,19,0
15441,user_1001,user_1778,1773.72,7,0
15442,user_850,user_91,33.11,9,0
15443,user_1936,user_184,4746.29,6,0
15444,user_146,user_861,339.95,2,0
15445,user_691,user_854,969.0,20,0
15446,user_1959,user_1311,538.91,19,0
15447,user_863,user_1784,2413.71,13,0
15448,user_662,user_963,186.19,16,0
15449,user_251,user_29,2062.25,3,0
15450,user_930,user_1389,592.52,23,0
15451,user_1956,user_202,8285.89,0,0
15452,user_1584,user_1100,344.47,21,0
15453,user_1502,user_633,978.81,22,0
15454,user_483,user_50,978.84,13,0
15455,user_810,user_588,1374.36,3,0
15456,user_72,user_804,2984.79,20,0
15457,user_553,user_370,2181.97,18,0
15458,user_1629,user_1406,605.51,22,0
15459,user_846,user_393,1094.2,20,0
15460,user_102,user_1600,2164.15,4,0
15461,user_583,user_577,2472.11,22,0
15462,user_1117,user_1839,1853.55,15,0
15463,user_675,user_1561,1782.76,11,0
15464,user_58,user_259,826.76,6,0
15465,user_46,user_1150,1999.2,19,0
15466,user_1145,user_1398,1282.69,14,0
15467,user_1005,user_60,4442.26,9,0
15468,user_120,user_1498,2022.05,13,0
15469,user_951,user_835,459.71,21,0
15470,user_1251,user_418,1928.72,11,0
15471,user_1577,user_13,265.28,21,0
15472,user_1931,user_709,361.42,15,0
15473,user_293,user_397,1895.76,1,0
15474,user_903,user_735,286.31,21,0
15475,user_891,user_1198,1854.72,18,0
15476,user_711,user_1014,168.95,7,0
15477,user_78,user_1149,165.12,20,0
15478,user_324,user_115,4501.06,9,0
15479,user_1370,user_160,2177.1,19,0
15480,user_504,user_634,2540.45,3,0
15481,user_794,user_1924,1081.74,6,0
15482,user_1237,user_1377,1596.19,0,0
15483,user_33,user_1420,1724.2,8,0
15484,user_539,user_1797,1085.33,19,0
15485,user_154,user_519,93.71,14,0
15486,user_701,user_1027,1321.57,11,0
15487,user_945,user_830,1094.9,1,0
15488,user_1188,user_751,12.85,9,0
15489,user_603,user_503,2197.6,2,0
15490,user_1944,user_1106,7625.7,1,0
15491,user_259,user_632,1696.96,21,0
15492,user_1059,user_952,3832.26,12,0
15493,user_575,user_1393,314.19,11,0
15494,user_1244,user_89,1547.16,18,0
15495,user_1155,user_254,2245.73,16,0
15496,user_1855,user_1569,893.38,23,0
15497,user_163,user_1168,1543.33,20,0
15498,user_515,user_1218,918.69,18,0
15499,user_601,user_360,693.38,2,0
15500,user_610,user_1235,1815.44,6,0
15501,user_1244,user_1688,1578.51,14,0
15502,user_1751,user_770,1881.8,8,0
15503,user_486,user_504,1932.53,13,0
15504,user_751,user_359,1755.89,4,0
15505,user_1854,user_1569,2162.41,16,0
15506,user_1333,user_1141,191.05,4,0
15507,user_648,user_1469,2997.13,18,0
15508,user_1997,user_161,6973.79,5,0
15509,user_47,user_60,2650.0,3,0
15510,user_733,user_1640,3263.24,1,0
15511,user_1389,user_1588,201.66,6,0
15512,user_1826,user_956,67.5,18,0
15513,user_654,user_808,1335.93,21,0
15514,user_1770,user_981,792.52,21,0
15515,user_985,user_1098,773.31,3,0
15516,user_80,user_739,7649.36,18,0
15517,user_498,user_0,6576.66,22,0
15518,user_1291,user_1860,2953.58,10,0
15519,user_1640,user_139,3927.84,4,1
15520,user_630,user_1937,1949.07,21,0
15521,user_1250,user_431,426.64,16,0
15522,user_1253,user_585,3082.6,16,0
15523,user_1522,user_137,599.21,1,0
15524,user_455,user_1402,6913.3,10,0
15525,user_1118,user_864,3564.62,8,0
15526,user_1957,user_1491,91.06,21,0
15527,user_370,user_1070,717.71,17,0
15528,user_971,user_152,172.22,4,0
15529,user_377,user_1003,1502.28,11,0
15530,user_1870,user_230,678.8,20,0
15531,user_217,user_476,149.17,11,0
15532,user_556,user_354,894.75,16,0
15533,user_464,user_880,3668.85,7,0
15534,user_422,user_1437,2619.79,11,0
15535,user_1949,user_479,1665.76,11,0
15536,user_826,user_1703,2002.85,0,0
15537,user_520,user_1553,3263.5,10,0
15538,user_1927,user_1628,368.07,11,0
15539,user_1647,user_973,254.19,0,0
15540,user_1052,user_776,85.52,11,0
15541,user_1465,user_1878,5605.03,16,0
15542,user_405,user_313,2003.19,5,0
15543,user_527,user_612,402.99,2,0
15544,user_675,user_852,2363.22,7,0
15545,user_209,user_643,3740.6,7,0
15546,user_1026,user_260,726.53,14,0
15547,user_110,user_1998,422.46,21,0
15548,user_1137,user_1217,903.66,4,0
15549,user_1912,user_232,1731.75,8,0
15550,user_1505,user_1573,618.66,21,0
15551,user_848,user_552,580.14,15,0
15552,user_1429,user_1514,494.96,20,0
15553,user_825,user_523,2842.27,7,0
15554,user_1276,user_250,3451.11,8,0
15555,user_501,user_160,1317.39,20,0
15556,user_1152,user_1889,11902.59,23,0
15557,user_1384,user_1754,224.42,1,0
15558,user_1474,user_1904,360.96,11,0
15559,user_65,user_672,494.99,20,0
15560,user_1007,user_1872,658.11,1,0
15561,user_845,user_77,25.15,11,0
15562,user_958,user_1621,227.63,1,0
15563,user_1252,user_385,1462.24,5,0
15564,user_1482,user_1439,2190.67,9,0
15565,user_319,user_1232,548.27,3,0
15566,user_1512,user_1238,2684.6,2,0
15567,user_1112,user_1524,1815.19,10,0
15568,user_286,user_517,711.36,3,0
15569,user_922,user_473,1737.4,6,0
15570,user_732,user_1094,482.11,10,0
15571,user_80,user_273,964.16,20,0
15572,user_986,user_692,3277.76,10,0
15573,user_156,user_1880,592.25,3,0
15574,user_1472,user_1861,1931.2,11,0
15575,user_596,user_504,2280.09,0,0
15576,user_305,user_627,2071.71,19,0
15577,user_1038,user_335,1089.16,0,0
15578,user_166,user_680,3455.87,10,0
15579,user_1431,user_181,4930.0,13,0
15580,user_1699,user_773,3456.69,1,0
15581,user_1013,user_833,1572.08,3,0
15582,user_1047,user_1124,225.74,14,0
15583,user_1445,user_452,2270.63,13,0
15584,user_1570,user_1044,476.72,16,0
15585,user_24,user_1956,1844.25,9,0
15586,user_942,user_1454,367.22,2,0
15587,user_207,user_1930,2770.76,12,0
15588,user_262,user_583,8332.76,23,0
15589,user_1989,user_727,1738.12,17,0
15590,user_1730,user_447,259.93,2,0
15591,user_369,user_516,279.41,17,0
15592,user_1592,user_1316,398.52,5,0
15593,user_1510,user_1879,2268.9,21,0
15594,user_608,user_560,542.26,10,0
15595,user_312,user_465,626.63,9,0
15596,user_432,user_233,4559.47,10,0
15597,user_1725,user_424,558.93,8,0
15598,user_1371,user_865,591.44,10,0
15599,user_825,user_41,59.53,22,0
15600,user_998,user_48,149.23,22,0
15601,user_1638,user_1347,4979.33,1,0
15602,user_1714,user_923,680.73,17,0
15603,user_28,user_1503,694.07,18,0
15604,user_846,user_191,1090.58,12,0
15605,user_189,user_1251,3832.0,9,0
15606,user_7,user_1259,475.29,19,0
15607,user_758,user_107,941.33,7,0
15608,user_1519,user_153,177.2,2,0
15609,user_19,user_496,2250.24,11,0
15610,user_1919,user_1362,137.44,17,0
15611,user_1126,user_1074,1585.65,1,0
15612,user_615,user_9,2212.51,12,0
15613,user_967,user_464,555.46,8,0
15614,user_75,user_1555,891.97,10,0
15615,user_1963,user_1194,612.94,16,0
15616,user_1335,user_769,2428.71,11,0
15617,user_1752,user_815,1639.36,16,0
15618,user_1090,user_1905,502.53,8,0
15619,user_176,user_1720,524.75,3,0
15620,user_109,user_457,1021.62,21,0
15621,user_1382,user_438,1181.22,14,0
15622,user_352,user_1408,2247.36,18,0
15623,user_1979,user_791,809.8,20,0
15624,user_1637,user_1641,1796.62,19,0
15625,user_1695,user_716,652.64,4,0
15626,user_1387,user_269,421.76,21,0
15627,user_404,user_1999,274.18,10,0
15628,user_1203,user_962,4606.11,18,0
15629,user_731,user_56,403.05,4,0
15630,user_1371,user_622,100.82,7,0
15631,user_433,user_1806,218.56,11,0
15632,user_533,user_1769,3176.64,20,0
15633,user_615,user_1061,3581.58,22,0
15634,user_1115,user_1256,2236.8,16,0
15635,user_270,user_855,2771.96,20,0
15636,user_1961,user_682,1034.57,15,0
15637,user_521,user_1605,1087.68,15,0
15638,user_118,user_1868,377.56,6,0
15639,user_503,user_234,1450.76,8,0
15640,user_665,user_1908,1624.6,12,0
15641,user_1627,user_255,1561.29,9,0
15642,user_1095,user_897,428.52,22,0
15643,user_1210,user_1994,2347.09,0,0
15644,user_1332,user_1777,1801.1,7,0
15645,user_1230,user_346,188.79,14,0
15646,user_388,user_1635,767.52,8,0
15647,user_1364,user_1787,266.62,4,0
15648,user_1597,user_1985,826.58,0,0
15649,user_1028,user_229,1004.14,20,0
15650,user_759,user_12,1847.71,23,0
15651,user_926,user_727,289.96,0,0
15652,user_587,user_504,886.55,7,0
15653,user_356,user_1614,972.65,20,0
15654,user_1495,user_655,447.67,2,0
15655,user_1441,user_428,481.13,12,0
15656,user_1891,user_1436,327.72,8,0
15657,user_215,user_404,1202.6,11,0
15658,user_435,user_1588,355.66,16,0
15659,user_519,user_172,484.55,23,0
15660,user_1148,user_228,267.55,2,0
15661,user_673,user_1269,81.5,22,0
15662,user_910,user_984,867.1,15,0
15663,user_463,user_538,854.07,11,0
15664,user_747,user_1525,1601.44,15,0
15665,user_281,user_1888,4694.49,8,0
15666,user_1741,user_961,861.9,2,0
15667,user_1568,user_1970,3555.15,23,0
15668,user_473,user_1201,3006.33,5,0
15669,user_1407,user_1975,5050.57,16,0
15670,user_1098,user_973,4338.88,12,0
15671,user_802,user_1297,3397.16,22,0
15672,user_1344,user_720,615.27,19,0
15673,user_1619,user_1875,126.54,14,0
15674,user_947,user_424,568.56,4,0
15675,user_199,user_1113,574.0,15,0
15676,user_1743,user_1448,3199.15,17,0
15677,user_1010,user_1538,2826.02,23,0
15678,user_79,user_304,5419.86,20,0
15679,user_866,user_1734,7007.51,16,0
15680,user_274,user_1517,64.55,10,0
15681,user_108,user_1057,2630.54,13,0
15682,user_55,user_1355,1638.74,18,0
15683,user_717,user_1159,460.53,17,0
15684,user_1190,user_1041,248.56,6,0
15685,user_1816,user_27,68.06,22,0
15686,user_542,user_10,944.98,5,0
15687,user_1009,user_473,1184.53,13,0
15688,user_957,user_518,1468.42,19,0
15689,user_1086,user_1204,180.02,2,0
15690,user_770,user_1429,35.5,22,0
15691,user_1716,user_312,2206.16,17,0
15692,user_511,user_1989,1729.23,4,0
15693,user_1996,user_131,114.71,0,0
15694,user_517,user_1745,6.6,6,0
15695,user_477,user_936,993.48,10,0
15696,user_1637,user_443,558.79,3,0
15697,user_1875,user_1179,2957.14,8,0
15698,user_722,user_521,211.85,8,0
15699,user_1119,user_474,936.62,9,0
15700,user_1904,user_1679,3112.39,2,0
15701,user_1522,user_674,1003.13,13,0
15702,user_72,user_1396,1818.48,20,0
15703,user_1175,user_1370,1533.86,18,0
15704,user_1931,user_923,5437.28,20,0
15705,user_821,user_1782,41.37,22,0
15706,user_264,user_627,3604.68,23,0
15707,user_1091,user_1294,3308.1,8,0
15708,user_1608,user_1284,2259.56,16,0
15709,user_962,user_56,2544.0,9,0
15710,user_1622,user_1075,159.58,7,0
15711,user_1246,user_962,3333.74,9,0
15712,user_871,user_30,787.74,21,0
15713,user_696,user_1421,865.71,19,0
15714,user_194,user_1957,1931.83,8,0
15715,user_365,user_327,35.56,14,0
15716,user_1563,user_1083,360.19,15,0
15717,user_1302,user_332,1735.48,16,0
15718,user_1219,user_145,1515.45,20,0
15719,user_792,user_1644,481.79,9,0
15720,user_1414,user_730,2066.59,5,0
15721,user_1742,user_1928,890.61,0,0
15722,user_1173,user_1987,5439.12,4,0
15723,user_1669,user_1349,1201.85,10,0
15724,user_1670,user_34,822.19,0,0
15725,user_1782,user_994,439.04,10,0
15726,user_18,user_625,2622.2,18,0
15727,user_561,user_1561,984.84,4,0
15728,user_1476,user_544,705.22,10,0
15729,user_965,user_834,751.92,21,0
15730,user_1052,user_1779,2764.29,23,0
15731,user_1441,user_182,1782.1,19,0
15732,user_1581,user_1835,8279.98,7,0
15733,user_1094,user_264,447.98,2,0
15734,user_145,user_1861,685.15,18,0
15735,user_642,user_1986,184.25,14,0
15736,user_1022,user_1182,8045.24,11,0
15737,user_152,user_1263,1649.31,6,0
15738,user_1135,user_1554,2225.54,14,0
15739,user_395,user_22,1932.98,16,0
15740,user_854,user_1254,54.22,7,0
15741,user_825,user_1377,4661.38,23,0
15742,user_268,user_730,1579.51,17,0
15743,user_1028,user_1597,248.1,10,0
15744,user_1845,user_1498,4153.03,16,0
15745,user_1493,user_755,2478.6,2,0
15746,user_1751,user_1940,447.6,14,0
15747,user_1470,user_1561,4457.61,14,0
15748,user_1395,user_1436,421.63,4,0
15749,user_427,user_1071,1427.23,11,0
15750,user_105,user_1597,2974.19,11,0
15751,user_1961,user_1122,174.93,17,0
15752,user_692,user_364,542.33,16,0
15753,user_798,user_112,491.12,4,0
15754,user_1156,user_627,698.02,0,0
15755,user_72,user_1367,2973.81,14,0
15756,user_3,user_1082,1132.56,11,0
15757,user_897,user_557,622.52,3,0
15758,user_1489,user_1633,1118.09,21,0
15759,user_2,user_449,2140.93,11,0
15760,user_1684,user_1855,1823.55,10,0
15761,user_337,user_1319,1860.36,1,0
15762,user_1636,user_672,1697.89,6,0
15763,user_741,user_1071,3347.42,10,0
15764,user_1559,user_1542,3935.76,7,0
15765,user_99,user_111,1777.45,8,0
15766,user_281,user_901,242.4,20,0
15767,user_146,user_330,1027.39,11,0
15768,user_517,user_1561,6686.87,5,0
15769,user_1515,user_383,1764.58,9,0
15770,user_730,user_90,1570.96,22,0
15771,user_452,user_501,89.74,16,0
15772,user_1842,user_353,151.45,22,0
15773,user_500,user_1388,1141.63,9,0
15774,user_681,user_1018,60.25,3,0
15775,user_1188,user_399,3242.17,8,0
15776,user_455,user_2,1900.2,22,0
15777,user_1536,user_1661,3149.11,3,0
15778,user_1860,user_675,294.41,19,0
15779,user_599,user_904,613.29,19,0
15780,user_1323,user_816,2257.3,11,0
15781,user_1049,user_1404,1083.54,20,0
15782,user_739,user_1168,1499.84,16,0
15783,user_248,user_208,933.76,20,0
15784,user_539,user_1127,1614.03,6,0
15785,user_141,user_701,1165.32,6,0
15786,user_599,user_758,306.73,18,0
15787,user_752,user_575,751.95,21,0
15788,user_1737,user_426,25.86,18,0
15789,user_24,user_884,2034.33,12,0
15790,user_585,user_15,2703.99,18,0
15791,user_262,user_1555,255.68,3,0
15792,user_1100,user_431,529.52,13,0
15793,user_1371,user_505,3390.58,0,0
15794,user_661,user_620,512.56,7,0
15795,user_69,user_994,1037.54,18,0
15796,user_302,user_1604,3813.52,0,0
15797,user_1526,user_1780,562.52,10,0
15798,user_276,user_1714,756.39,6,0
15799,user_885,user_76,3851.8,7,0
15800,user_761,user_372,2647.13,19,0
15801,user_77,user_141,34.66,6,0
15802,user_600,user_1528,598.77,23,0
15803,user_956,user_1081,614.2,13,0
15804,user_1335,user_1875,148.45,18,0
15805,user_126,user_401,510.36,6,0
15806,user_1540,user_666,143.93,8,0
15807,user_1125,user_1693,656.82,12,0
15808,user_458,user_1325,1603.25,2,0
15809,user_1151,user_114,726.98,12,0
15810,user_481,user_1424,1636.16,15,0
15811,user_448,user_1257,361.98,13,0
15812,user_1673,user_451,317.25,2,0
15813,user_1814,user_1369,90.13,13,0
15814,user_1502,user_1258,787.05,21,0
15815,user_1369,user_739,12.39,14,0
15816,user_57,user_53,273.95,9,0
15817,user_722,user_388,852.8,0,0
15818,user_1727,user_936,2900.35,16,0
15819,user_346,user_1706,821.52,14,0
15820,user_998,user_966,1801.27,9,0
15821,user_134,user_1105,48.61,3,0
15822,user_433,user_797,3248.91,13,0
15823,user_359,user_1178,69.59,17,0
15824,user_957,user_1369,456.24,16,0
15825,user_640,user_1885,802.67,17,0
15826,user_1527,user_1335,1314.59,11,0
15827,user_1385,user_196,1446.82,10,0
15828,user_355,user_666,326.83,10,0
15829,user_1361,user_1455,780.58,11,0
15830,user_1587,user_1474,496.83,22,0
15831,user_1467,user_1715,2524.82,6,0
15832,user_1428,user_764,2662.32,1,0
15833,user_1007,user_1526,334.92,12,0
15834,user_654,user_659,310.46,21,0
15835,user_1486,user_358,301.88,1,0
15836,user_93,user_1117,1969.02,4,0
15837,user_1168,user_1088,401.72,12,0
15838,user_1108,user_790,715.29,9,0
15839,user_622,user_266,998.12,0,0
15840,user_1258,user_1669,900.75,15,0
15841,user_510,user_1530,3011.7,2,0
15842,user_1229,user_1665,457.39,0,0
15843,user_1001,user_1791,451.45,10,0
15844,user_404,user_1578,57.35,5,0
15845,user_1469,user_1441,429.57,23,0
15846,user_1067,user_1981,280.17,8,0
15847,user_842,user_503,363.57,14,0
15848,user_105,user_1074,3535.11,12,0
15849,user_806,user_1389,262.49,18,0
15850,user_18,user_1719,324.59,9,0
15851,user_1799,user_1246,372.72,1,0
15852,user_1075,user_456,1375.06,5,0
15853,user_458,user_1573,3804.93,2,0
15854,user_1355,user_1180,297.77,12,0
15855,user_1241,user_336,163.12,7,0
15856,user_742,user_1081,970.81,1,0
15857,user_659,user_1679,435.8,15,0
15858,user_802,user_717,312.04,15,0
15859,user_411,user_526,2441.05,15,0
15860,user_1342,user_1077,306.06,1,0
15861,user_1529,user_38,718.44,9,0
15862,user_1889,user_422,755.41,23,0
15863,user_822,user_1264,3005.82,3,0
15864,user_163,user_749,30.85,21,0
15865,user_1573,user_904,2165.84,19,0
15866,user_302,user_1638,772.36,5,0
15867,user_840,user_1846,758.24,2,0
15868,user_1256,user_1625,1874.67,23,0
15869,user_742,user_673,4715.18,2,0
15870,user_420,user_243,1056.92,10,0
15871,user_1636,user_1090,2098.85,0,0
15872,user_658,user_620,733.5,1,0
15873,user_758,user_347,3339.39,17,0
15874,user_1336,user_1558,4165.91,19,0
15875,user_739,user_850,109.31,1,0
15876,user_1464,user_185,5167.11,20,0
15877,user_1440,user_1060,2155.63,23,0
15878,user_1010,user_1784,447.03,23,0
15879,user_31,user_1797,3273.41,9,0
15880,user_547,user_67,3253.12,4,0
15881,user_878,user_1898,1591.0,16,0
15882,user_123,user_1411,357.98,9,0
15883,user_1439,user_1530,4664.55,21,0
15884,user_1842,user_1317,2353.29,3,0
15885,user_1946,user_1013,1686.0,3,0
15886,user_496,user_164,2054.57,19,0
15887,user_944,user_667,107.94,5,0
15888,user_1090,user_1965,2835.49,15,0
15889,user_315,user_1507,2151.87,0,0
